Title,Video url,Thumbnail url,Channel name,Duration
"ASMR Motivation: Don’t Stop, Keep Going | GF Roleplay",https://www.youtube.com/watch?v=zdIAo_KOXIk,https://i.ytimg.com/vi/zdIAo_KOXIk/maxresdefault.jpg,Bri Blossom,"6 Minutes, 41 Seconds"
Girl Who Has A Crush On You Gives You A Self Portrait| ASMR,https://www.youtube.com/watch?v=IOnDGvZv86c,https://i.ytimg.com/vi/IOnDGvZv86c/sddefault.jpg,pipes ASMR,"16 Minutes, 33 Seconds"
asmr hair salon roleplay🪮,https://www.youtube.com/watch?v=_1nPbPE7II4,https://i.ytimg.com/vi/_1nPbPE7II4/maxresdefault.jpg,gracie asmr,"7 Minutes, 16 Seconds"
drawing you asmr - measuring and sketching,https://www.youtube.com/watch?v=hdJpEshMb6w,https://i.ytimg.com/vi/hdJpEshMb6w/maxresdefault.jpg,ksasmr,"15 Minutes, 11 Seconds"
asmr drawing on your face,https://www.youtube.com/watch?v=Sk1buCoqEi4,https://i.ytimg.com/vi/Sk1buCoqEi4/sddefault.jpg,caelni,"8 Minutes, 40 Seconds"
Guess the Silent Word ASMR ,https://www.youtube.com/watch?v=Hiosfkc_sc4,https://i.ytimg.com/vi/Hiosfkc_sc4/sddefault.jpg,Sohanna Ricci ‧₊˚,"13 Minutes, 1 Seconds"
British ASMR | Dommy Mommy | Beach Waves & Nurturing Affirmations,https://www.youtube.com/watch?v=PQoHIG2OpzQ,https://i.ytimg.com/vi/PQoHIG2OpzQ/sddefault.jpg,Whispered Worlds,"18 Minutes, 44 Seconds"
ASMR | drawing on your face while you’re sleeping 😴,https://www.youtube.com/watch?v=K5zneUiIwKI,https://i.ytimg.com/vi/K5zneUiIwKI/sddefault.jpg,Destiny ASMR,"13 Minutes, 34 Seconds"
"ASMR very chaotic drawing you ✍️ unorganized, rushed",https://www.youtube.com/watch?v=ZtlVfcWahdc,https://i.ytimg.com/vi/ZtlVfcWahdc/maxresdefault.jpg,Cozy Community ASMR,"16 Minutes, 28 Seconds"
asmr measuring your face,https://www.youtube.com/watch?v=e0C3bA83Hrc,https://i.ytimg.com/vi/e0C3bA83Hrc/maxresdefault.jpg,caelni,"10 Minutes, 38 Seconds"
ASMR Massage Roleplay,https://www.youtube.com/watch?v=WYN4DEtO-UA,https://i.ytimg.com/vi/WYN4DEtO-UA/maxresdefault.jpg,ASMR Claudy,"19 Minutes, 15 Seconds"
"ASMR drawing you 🎨 // measuring, personal attention",https://www.youtube.com/watch?v=HZ9KXaTzQ5A,https://i.ytimg.com/vi/HZ9KXaTzQ5A/maxresdefault.jpg,Lauren’s ASMR,"16 Minutes, 9 Seconds"
ASMR I’m So Proud of You 💖 positive affirmations and encouragement,https://www.youtube.com/watch?v=WVg0oSRUVLU,https://i.ytimg.com/vi/WVg0oSRUVLU/maxresdefault.jpg,Angelbunz ASMR,"20 Minutes, 15 Seconds"
"ASMR Pampering You to Sleep 💤 💋- kissing/mouth sounds, trigger assortment, whispering (lofi)",https://www.youtube.com/watch?v=Swtys2lbCl0,https://i.ytimg.com/vi/Swtys2lbCl0/maxresdefault.jpg,Assyria ASMR,"15 Minutes, 46 Seconds"
"ASMR | Fast & Aggressive Massage on You ( Neck, Shoulders, Arms ) ",https://www.youtube.com/watch?v=xMCRbB-zd7M,https://i.ytimg.com/vi/xMCRbB-zd7M/maxresdefault.jpg,Zeneia’s ASMR,"17 Minutes, 32 Seconds"
ASMR Girl Kidnaps You,https://www.youtube.com/watch?v=0hs9EwcaSLA,https://i.ytimg.com/vi/0hs9EwcaSLA/maxresdefault.jpg,asmr girl,"19 Minutes, 31 Seconds"
ASMR🌹 Fast Hand Sounds + Nail Tapping + Mouth Sounds + Hand Movements + Rambling ;D,https://www.youtube.com/watch?v=j_PtrkldNFE,https://i.ytimg.com/vi/j_PtrkldNFE/maxresdefault.jpg,333 ASMR,"17 Minutes, 5 Seconds"
ASMRtist Kidnaps You,https://www.youtube.com/watch?v=jMh5yIlmmzc,https://i.ytimg.com/vi/jMh5yIlmmzc/maxresdefault.jpg,MisaBear ASMR,"21 Minutes, 27 Seconds"
ASMR Cozy Game Store Roleplay for Sleep 🎮,https://www.youtube.com/watch?v=q7vohbbFrtc,https://i.ytimg.com/vi/q7vohbbFrtc/maxresdefault.jpg,asmr girl,"20 Minutes, 1 Seconds"
ASMR care face | the most tingly #asmr #asmrcare #asmrvideo ,https://www.youtube.com/watch?v=6vouD2a4anA,https://i.ytimg.com/vi/6vouD2a4anA/maxresdefault.jpg,𝒜𝒮𝑀𝑅 𝒜𝓇𝑒𝓃𝓂𝓎𝓉𝒶𝓃𝓉 ,"11 Minutes, 2 Seconds"
"Grok, Put Her In A Micro...",https://www.youtube.com/watch?v=C_7V4r-LXqc,https://i.ytimg.com/vi/C_7V4r-LXqc/maxresdefault.jpg,Serene Mocha,"7 Minutes, 5 Seconds"
2026 FRESH START APPOINTMENT | Personal Attention ASMR Roleplay,https://www.youtube.com/watch?v=gIiWXUmHrG0,https://i.ytimg.com/vi/gIiWXUmHrG0/maxresdefault.jpg,MercyyASMR,"13 Minutes, 37 Seconds"
ASMR | cranial nerve exam,https://www.youtube.com/watch?v=ZvY0-tbNoAE,https://i.ytimg.com/vi/ZvY0-tbNoAE/maxresdefault.jpg,asmr girl,"17 Minutes, 13 Seconds"
British ASMR | Mommy’s Loving affirmations to Uplift Your Heart”,https://www.youtube.com/watch?v=W0PFU_TGNMw,https://i.ytimg.com/vi/W0PFU_TGNMw/sddefault.jpg,Whispered Worlds,"15 Minutes, 34 Seconds"
[ASMR] fast & aggressive haircut ✂️⚡,https://www.youtube.com/watch?v=eKSUjR-taqQ,https://i.ytimg.com/vi/eKSUjR-taqQ/maxresdefault.jpg,MaggyASMR,"19 Minutes, 36 Seconds"
