Title,Video url,Thumbnail url,Channel name,Duration,Uploaded Time
Ik Vaari Aa Full Song | Raabta | Sushant Singh Rajput & Kriti Sanon | Pritam Arijit Singh Amitabh B,https://www.youtube.com/watch?v=zXLgYBSdv74,https://i.ytimg.com/vi/zXLgYBSdv74/maxresdefault.jpg,T-Series,"3 Minutes, 47 Seconds",2017-06-14T16:02:44
Attack on Titan Season 2 OST - Counterattack Mankind (Sasha version) Original full clean HQ,https://www.youtube.com/watch?v=6v9IwQ09WAw,https://i.ytimg.com/vi/6v9IwQ09WAw/maxresdefault.jpg,Sabandija,"3 Minutes, 41 Seconds",2017-06-07T06:52:24
"Mere Samne Wali Khidki Mein Hd Video Song | Padosan | Saira Banu , Sunil Dutt | Kishore Kumar | RDB",https://www.youtube.com/watch?v=OkhjzAfaH0I,https://i.ytimg.com/vi/OkhjzAfaH0I/maxresdefault.jpg,Bollywood Classics,"3 Minutes, 1 Seconds",2017-06-05T15:00:01
Bade Achhe Lagte Hai Song with lyrics | बड़े अच्छे लगते है गाने | Balika Badhu | Sachin | Rajni,https://www.youtube.com/watch?v=p5EeJ9bHAOI,https://i.ytimg.com/vi/p5EeJ9bHAOI/maxresdefault.jpg,Saregama Music,"5 Minutes, 38 Seconds",2017-05-24T03:30:00
Kya Khoob Lagti Ho with lyrics| क्या खूब लगती हो गाने | Dharmatma | Hema Malini | Feroz Khan,https://www.youtube.com/watch?v=g7XhrF-jM74,https://i.ytimg.com/vi/g7XhrF-jM74/maxresdefault.jpg,Saregama Music,"4 Minutes, 24 Seconds",2017-05-09T05:06:41
Fools Garden - Lemon Tree (Official HD Video),https://www.youtube.com/watch?v=wCQfkEkePx8,https://i.ytimg.com/vi/wCQfkEkePx8/maxresdefault.jpg,Fools Garden,"3 Minutes, 12 Seconds",2017-03-25T10:16:43
TUM SE HI,https://www.youtube.com/watch?v=I94fhjQ-U30,https://i.ytimg.com/vi/I94fhjQ-U30/maxresdefault.jpg,Mohit Chauhan - Topic,"5 Minutes, 22 Seconds",2017-03-23T08:36:50
Clean Bandit - Symphony (feat. Zara Larsson) [Official Video],https://www.youtube.com/watch?v=aatr_2MstrI,https://i.ytimg.com/vi/aatr_2MstrI/sddefault.jpg,Clean Bandit,"4 Minutes, 6 Seconds",2017-03-17T10:02:57
I Will Always Love You,https://www.youtube.com/watch?v=m4QZL7whs10,https://i.ytimg.com/vi/m4QZL7whs10/maxresdefault.jpg,Whitney Houston - Topic,"4 Minutes, 24 Seconds",2017-02-20T01:16:23
Westlife - Uptown Girl (Official Video),https://www.youtube.com/watch?v=0HTexqxo1og,https://i.ytimg.com/vi/0HTexqxo1og/maxresdefault.jpg,westlifeVEVO,"4 Minutes, 12 Seconds",2017-02-17T15:37:42
"Take Me Home, Country Roads",https://www.youtube.com/watch?v=6Jf_GsFZDfI,https://i.ytimg.com/vi/6Jf_GsFZDfI/maxresdefault.jpg,John Denver - Topic,"3 Minutes, 10 Seconds",2017-02-09T12:00:11
Ek Ajnabee Haseena Se with lyrics | एक अजनबी हसीना से गाने | Ajnabee | Rajesh Khanna | Zeenat,https://www.youtube.com/watch?v=vS_JXshiu68,https://i.ytimg.com/vi/vS_JXshiu68/maxresdefault.jpg,Saregama Music,"4 Minutes, 50 Seconds",2017-02-08T09:19:42
"Likhe Jo Khat Tujhe with lyrics | लिखे जो खत तुझे | Kanyadaan| Mohammed Rafi | Asha P, Shashi Kapoor",https://www.youtube.com/watch?v=E1xPY3OiuzI,https://i.ytimg.com/vi/E1xPY3OiuzI/maxresdefault.jpg,Saregama Music,"4 Minutes, 54 Seconds",2017-02-07T11:01:44
हमें तुमसे प्यार कितना | Humein Tumse Pyar with lyrics | Kudrat | Rajesh Khanna | Hema Malini,https://www.youtube.com/watch?v=lNW8qsoeWs4,https://i.ytimg.com/vi/lNW8qsoeWs4/maxresdefault.jpg,Saregama Music,"4 Minutes, 21 Seconds",2017-01-13T07:12:17
Kya Hua Tera Wada with lyrics | क्या हुआ तेरा वादा | Hum Kisise kum nahi | Mohammed Rafi | Rishi K,https://www.youtube.com/watch?v=Z5D1dhTMclI,https://i.ytimg.com/vi/Z5D1dhTMclI/maxresdefault.jpg,Saregama Music,"4 Minutes, 40 Seconds",2016-12-27T05:12:35
You Are My Sunshine,https://www.youtube.com/watch?v=_X2QrNyIp-4,https://i.ytimg.com/vi/_X2QrNyIp-4/maxresdefault.jpg,Jasmine Thompson - Topic,"2 Minutes, 38 Seconds",2016-12-08T12:45:33
Scott McKenzie - San Francisco  [HD],https://www.youtube.com/watch?v=kZcyRLtwUVY,https://i.ytimg.com/vi/kZcyRLtwUVY/sddefault.jpg,Gary Larson,"2 Minutes, 59 Seconds",2016-12-05T15:59:12
"JAB TAK Full Video | M.S. DHONI -THE UNTOLD STORY | Armaan Malik, Amaal Mallik |Sushant Singh Rajput",https://www.youtube.com/watch?v=K-Ts-NFR62o,https://i.ytimg.com/vi/K-Ts-NFR62o/maxresdefault.jpg,T-Series,"3 Minutes, 31 Seconds",2016-11-07T15:30:00
PHIR KABHI Full Video Song | M.S. DHONI -THE UNTOLD STORY |Arijit Singh| Sushant Singh Disha Patani,https://www.youtube.com/watch?v=qVHaXD7zHDQ,https://i.ytimg.com/vi/qVHaXD7zHDQ/maxresdefault.jpg,T-Series,"3 Minutes, 36 Seconds",2016-11-05T11:27:40
Tere Sang Yaara - Full Video | Rustom | Akshay Kumar & Ileana D'cruz | Arko | Manoj M,https://www.youtube.com/watch?v=gIOea2pgfIo,https://i.ytimg.com/vi/gIOea2pgfIo/maxresdefault.jpg,Zee Music Company,"4 Minutes, 55 Seconds",2016-10-18T13:51:26
The Chainsmokers - All We Know (Audio) ft. Phoebe Ryan,https://www.youtube.com/watch?v=lEi_XBg2Fpk,https://i.ytimg.com/vi/lEi_XBg2Fpk/maxresdefault.jpg,ChainsmokersVEVO,"3 Minutes, 16 Seconds",2016-09-29T16:35:00
"Sau Aasmaan - Full Video | Baar Baar Dekho | Sidharth Malhotra & Katrina Kaif |Armaan,Amaal & Neeti",https://www.youtube.com/watch?v=mpjNh-uGBY4,https://i.ytimg.com/vi/mpjNh-uGBY4/maxresdefault.jpg,Zee Music Company,"3 Minutes, 51 Seconds",2016-09-29T05:38:13
Neele Neele Ambar Par - Male Version Lyric Video - Kalaakaar | Sridevi | Kishore Kumar,https://www.youtube.com/watch?v=eVnG_Rqfgg4,https://i.ytimg.com/vi/eVnG_Rqfgg4/maxresdefault.jpg,SonyMusicIndiaVEVO,"3 Minutes, 55 Seconds",2016-09-23T07:00:03
"JAB TAK Video Song | M.S. DHONI -THE UNTOLD STORY | Armaan Malik, Amaal Mallik |Sushant Singh Rajput",https://www.youtube.com/watch?v=0mQLTWvXbXM,https://i.ytimg.com/vi/0mQLTWvXbXM/maxresdefault.jpg,T-Series,"2 Minutes, 26 Seconds",2016-09-08T12:44:54
KALEO - Way Down We Go (Official Music Video),https://www.youtube.com/watch?v=0-7IHOXkiV8,https://i.ytimg.com/vi/0-7IHOXkiV8/maxresdefault.jpg,KALEO,"3 Minutes, 35 Seconds",2016-05-24T09:04:26
Ek Ladki ko dekha - Full Video HD | 1942 A love story | Anil Kapoor | Manisha Koirala,https://www.youtube.com/watch?v=fTauOK8J-U8,https://i.ytimg.com/vi/fTauOK8J-U8/maxresdefault.jpg,Vidhu Vinod Chopra Films,"4 Minutes, 27 Seconds",2016-04-15T13:48:27
Ek Ladki ko dekha - Full Video HD | 1942 A love story | Anil Kapoor | Manisha Koirala,https://www.youtube.com/watch?v=fTauOK8J-U8,https://i.ytimg.com/vi/fTauOK8J-U8/maxresdefault.jpg,Vidhu Vinod Chopra Films,"4 Minutes, 27 Seconds",2016-04-15T13:48:27
"Wafa Ne Bewafai VIDEO Song | TERAA SURROOR | Himesh Reshammiya, Farah Karimaee | T-Series",https://www.youtube.com/watch?v=8qdBFcHxiEg,https://i.ytimg.com/vi/8qdBFcHxiEg/maxresdefault.jpg,T-Series,"3 Minutes, 13 Seconds",2016-02-09T12:30:00
"Soch Na Sake FULL VIDEO SONG | AIRLIFT | Akshay Kumar, Nimrat Kaur | Arijit Singh, Tulsi Kumar",https://www.youtube.com/watch?v=MRtRcTfszjY,https://i.ytimg.com/vi/MRtRcTfszjY/maxresdefault.jpg,T-Series,"4 Minutes, 21 Seconds",2016-02-04T12:39:30
Tera Mujhse Hai Pehle Ka Naata Koi | Kishore Kumar | Aa Gale Lag Jaa 1973 Songs| Sharmila Tagore,https://www.youtube.com/watch?v=89lgb7dmXps,https://i.ytimg.com/vi/89lgb7dmXps/sddefault.jpg,Goldmines Gaane Sune Ansune,"4 Minutes, 42 Seconds",2015-11-07T05:27:02
"Tum Aa Gaye Ho Noor Aa Gaya Hai | Lata Mangeshkar, Kishore Kumar | Aandhi 1975 Songs | Sanjeev Kumar",https://www.youtube.com/watch?v=tSjrsT8pTbQ,https://i.ytimg.com/vi/tSjrsT8pTbQ/maxresdefault.jpg,Goldmines Gaane Sune Ansune,"5 Minutes, 14 Seconds",2015-09-26T01:30:01
Can't Help Falling in Love,https://www.youtube.com/watch?v=pZuJKQ6uzHE,https://i.ytimg.com/vi/pZuJKQ6uzHE/maxresdefault.jpg,Elvis Presley - Topic,"2 Minutes, 59 Seconds",2015-08-23T00:59:34
"Saibo Full Video - Shor In The City |Radhika Apte,Tusshar | Shreya Ghoshal,Tochi Raina",https://www.youtube.com/watch?v=GtNrQy90Ih4,https://i.ytimg.com/vi/GtNrQy90Ih4/maxresdefault.jpg,SonyMusicIndiaVEVO,"2 Minutes, 17 Seconds",2015-08-21T07:00:00
Tum Mile (Love Reprise),https://www.youtube.com/watch?v=XR_8ugaUcyQ,https://i.ytimg.com/vi/XR_8ugaUcyQ/maxresdefault.jpg,Pritam - Topic,"5 Minutes, 4 Seconds",2015-08-12T00:37:06
Mere Bina,https://www.youtube.com/watch?v=3chj4ooasmE,https://i.ytimg.com/vi/3chj4ooasmE/maxresdefault.jpg,Pritam - Topic,"4 Minutes, 50 Seconds",2015-08-11T23:53:59
Zindagi Kuch Toh Bata (Reprise) Full Song with LYRICS Pritam | Salman Khan | Bajrangi Bhaijaan,https://www.youtube.com/watch?v=ITyHqStTDeg,https://i.ytimg.com/vi/ITyHqStTDeg/maxresdefault.jpg,T-Series,"4 Minutes, 19 Seconds",2015-07-22T07:55:56
Woh Ladki Hai Kahan,https://www.youtube.com/watch?v=sLva5MIY7ZY,https://i.ytimg.com/vi/sLva5MIY7ZY/maxresdefault.jpg,Shaan - Topic,"5 Minutes, 7 Seconds",2015-06-23T17:32:53
A Place in California,https://www.youtube.com/watch?v=3t5CnuhArZE,https://i.ytimg.com/vi/3t5CnuhArZE/maxresdefault.jpg,Release - Topic,"3 Minutes, 20 Seconds",2015-06-11T11:32:02
"O Re Piya | Full Song | Aaja Nachle | Madhuri Dixit | Rahat Fateh Ali Khan | Salim-Sulaiman, Jaideep",https://www.youtube.com/watch?v=iv7lcUkFVSc,https://i.ytimg.com/vi/iv7lcUkFVSc/maxresdefault.jpg,YRF,"6 Minutes, 20 Seconds",2015-05-12T06:26:13
'Tere Bin Nahi Laage' Full Song (Audio) | Sunny Leone | Tulsi Kumar | Ek Paheli Leela,https://www.youtube.com/watch?v=2iL-MZF7Zn8,https://i.ytimg.com/vi/2iL-MZF7Zn8/maxresdefault.jpg,T-Series,"4 Minutes, 32 Seconds",2015-03-10T11:05:21
Set Fire to the Rain,https://www.youtube.com/watch?v=a2giXO6eyuI,https://i.ytimg.com/vi/a2giXO6eyuI/maxresdefault.jpg,Adele - Topic,"4 Minutes, 3 Seconds",2015-03-04T12:54:16
Jess Glynne - Hold My Hand [Official Video],https://www.youtube.com/watch?v=cLyUcAUMmMY,https://i.ytimg.com/vi/cLyUcAUMmMY/maxresdefault.jpg,Jess Glynne,"4 Minutes, 3 Seconds",2015-02-23T15:20:12
Put Your Head On My Shoulder,https://www.youtube.com/watch?v=kvazBqAlx58,https://i.ytimg.com/vi/kvazBqAlx58/maxresdefault.jpg,Paul Anka - Topic,"2 Minutes, 43 Seconds",2014-12-31T14:51:35
"Tu Har Lamha (From ""Khamoshiyan"")",https://www.youtube.com/watch?v=0lH2MHzarGA,https://i.ytimg.com/vi/0lH2MHzarGA/maxresdefault.jpg,Bobby-Imran - Topic,"4 Minutes, 33 Seconds",2014-12-25T16:37:49
One Direction - Night Changes,https://www.youtube.com/watch?v=syFZfO_wfMQ,https://i.ytimg.com/vi/syFZfO_wfMQ/maxresdefault.jpg,OneDirectionVEVO,"4 Minutes, 1 Seconds",2014-11-21T16:00:06
Indila - Love Story (Official Music Video),https://www.youtube.com/watch?v=DF3XjEhJ40Y,https://i.ytimg.com/vi/DF3XjEhJ40Y/maxresdefault.jpg,IndilaVEVO,"4 Minutes, 45 Seconds",2014-11-17T06:00:03
OFFICIAL: 'Manwa Laage' FULL VIDEO Song | Happy New Year | Shah Rukh Khan | Arijit Singh,https://www.youtube.com/watch?v=d8IT-16kA8M,https://i.ytimg.com/vi/d8IT-16kA8M/maxresdefault.jpg,T-Series,"4 Minutes, 29 Seconds",2014-11-07T06:20:41
Tu Hi Toh Hai | Akshay Kumar & Sonakshi Sinha | Holiday | Pritam | Benny Dayal,https://www.youtube.com/watch?v=1JLWzJxG2Ac,https://i.ytimg.com/vi/1JLWzJxG2Ac/maxresdefault.jpg,Zee Music Company,"4 Minutes, 49 Seconds",2014-11-04T13:00:16
Tamar Braxton - Let Me Know (Official Video) ft. Future,https://www.youtube.com/watch?v=7HbW9tNmpXw,https://i.ytimg.com/vi/7HbW9tNmpXw/maxresdefault.jpg,TamarbraxtonVEVO,"4 Minutes, 0 Seconds",2014-10-23T21:00:00
Alex & Sierra - Little Do You Know (Official Video),https://www.youtube.com/watch?v=4bzIpYiPUUo,https://i.ytimg.com/vi/4bzIpYiPUUo/maxresdefault.jpg,AlexSierraOfficVEVO,"3 Minutes, 5 Seconds",2014-10-06T21:00:00
Tip Toe Thru' the Tulips with Me,https://www.youtube.com/watch?v=WO2duw0eCwE,https://i.ytimg.com/vi/WO2duw0eCwE/maxresdefault.jpg,Tiny Tim - Topic,"1 Minutes, 51 Seconds",2014-08-18T19:58:13
Full Video: Galliyan Song | Ek Villain | Ankit Tiwari | Sidharth Malhotra | Shraddha Kapoor,https://www.youtube.com/watch?v=FxAG_11PzCk,https://i.ytimg.com/vi/FxAG_11PzCk/maxresdefault.jpg,T-Series,"5 Minutes, 9 Seconds",2014-07-14T06:21:44
Attack on Titan: Original Soundtrack I - Bird in a Cage | High Quality | Hiroyuki Sawano,https://www.youtube.com/watch?v=O9GK5-D22KY,https://i.ytimg.com/vi/O9GK5-D22KY/maxresdefault.jpg,Tonal Revelations,"6 Minutes, 24 Seconds",2014-06-30T04:17:51
Attack on Titan: Original Soundtrack I - counter.attack-mankind | High Quality | Hiroyuki Sawano,https://www.youtube.com/watch?v=w5Bi5YtvJFA,https://i.ytimg.com/vi/w5Bi5YtvJFA/maxresdefault.jpg,Tonal Revelations,"6 Minutes, 10 Seconds",2014-06-30T04:16:23
Indila - Tourner Dans Le Vide (Official Music Video),https://www.youtube.com/watch?v=vtNJMAyeP0s,https://i.ytimg.com/vi/vtNJMAyeP0s/maxresdefault.jpg,IndilaVEVO,"4 Minutes, 11 Seconds",2014-04-11T18:00:05
"Bheegi Si Bhaagi Si Full Video - Raajneeti|Ranbir,Katrina|Mohit Chauhan, Antara M|Pritam",https://www.youtube.com/watch?v=yHWPO9DDnsk,https://i.ytimg.com/vi/yHWPO9DDnsk/maxresdefault.jpg,SonyMusicIndiaVEVO,"4 Minutes, 18 Seconds",2014-04-02T07:00:01
"Kal Ho Naa Ho Full Video - Title Track | Shah Rukh Khan, Saif Ali Khan, Preity Zinta | Sonu Nigam",https://www.youtube.com/watch?v=g0eO74UmRBs,https://i.ytimg.com/vi/g0eO74UmRBs/maxresdefault.jpg,SonyMusicIndiaVEVO,"4 Minutes, 48 Seconds",2014-03-21T07:00:01
Indila - Dernière Danse (Clip Officiel),https://www.youtube.com/watch?v=K5KAc5CoCuk,https://i.ytimg.com/vi/K5KAc5CoCuk/maxresdefault.jpg,IndilaVEVO,"3 Minutes, 35 Seconds",2013-12-04T16:00:05
"""Tose Naina Mickey Virus"" Arijit Singh Latest Song | Mickey Virus",https://www.youtube.com/watch?v=29YRI-6low0,https://i.ytimg.com/vi/29YRI-6low0/sddefault.jpg,T-Series,"4 Minutes, 24 Seconds",2013-10-05T08:14:29
A.R. Rahman - Hosanna Best Video|Ekk Deewana Tha|Amy Jackson|Prateik Babar|Leon|Suzanne,https://www.youtube.com/watch?v=dfNdRsNSFx4,https://i.ytimg.com/vi/dfNdRsNSFx4/maxresdefault.jpg,SonyMusicIndiaVEVO,"5 Minutes, 15 Seconds",2013-09-26T07:00:01
Tum Tak - Full Video Song | Raanjhanaa | Dhanush | Sonam Kapoor | A. R. Rahman,https://www.youtube.com/watch?v=k09uvR5eUao,https://i.ytimg.com/vi/k09uvR5eUao/maxresdefault.jpg,Sony Music India,"5 Minutes, 14 Seconds",2013-08-12T10:17:34
Simon and Garfunkel - The Sound of Silence (1966),https://www.youtube.com/watch?v=6ukmjBSQY-c,https://i.ytimg.com/vi/6ukmjBSQY-c/sddefault.jpg,Hasan450,"3 Minutes, 7 Seconds",2013-07-11T16:16:23
Toto - Africa (Official HD Video),https://www.youtube.com/watch?v=FTQbiNvZqaY,https://i.ytimg.com/vi/FTQbiNvZqaY/maxresdefault.jpg,TotoVEVO,"4 Minutes, 32 Seconds",2013-05-22T07:09:18
"Chahun Main Ya Naa Full Video Song Aashiqui 2 | Aditya Roy Kapur, Shraddha Kapoor",https://www.youtube.com/watch?v=VdyBtGaspss,https://i.ytimg.com/vi/VdyBtGaspss/maxresdefault.jpg,T-Series,"4 Minutes, 1 Seconds",2013-05-16T08:40:04
Bolo Ram Man Mein Ram Basale By Jagjit Sing I Audio Song Juke Box,https://www.youtube.com/watch?v=dsP-UWpgE4M,https://i.ytimg.com/vi/dsP-UWpgE4M/maxresdefault.jpg,T-Series Bhakti Sagar,"22 Minutes, 33 Seconds",2013-02-08T11:25:19
"""Beauty And A Beat"" - Justin Bieber (Alex Goot, Kurt Schneider, and Chrissy Costanza Cover)",https://www.youtube.com/watch?v=n-BXNXvTvV4,https://i.ytimg.com/vi/n-BXNXvTvV4/maxresdefault.jpg,Kurt Hugo Schneider,"3 Minutes, 58 Seconds",2013-01-05T17:49:56
"Saiyaara Full Song | Ek Tha Tiger | Salman Khan, Katrina Kaif | Mohit Chauhan, Tarannum, Sohail Sen",https://www.youtube.com/watch?v=A5pSnIwbpaM,https://i.ytimg.com/vi/A5pSnIwbpaM/maxresdefault.jpg,YRF,"3 Minutes, 31 Seconds",2012-12-27T09:15:01
"[ENG]La Bethleem, colo-n jos - Romanian Christmas Carol [HD 720p]",https://www.youtube.com/watch?v=drN-MZ-txV0,https://i.ytimg.com/vi/drN-MZ-txV0/maxresdefault.jpg,CameliaTm60,"3 Minutes, 7 Seconds",2012-12-15T13:22:24
Brodha V - Aathma Raama [Music Video],https://www.youtube.com/watch?v=pxCWiYFkvTg,https://i.ytimg.com/vi/pxCWiYFkvTg/maxresdefault.jpg,Brodha V,"3 Minutes, 52 Seconds",2012-11-16T10:30:09
"Tera Hone Laga Hoon Lyrical - Ajab Prem Ki Ghazab Kahani | Atif Aslam | Ranbir, Katrina K | Pritam",https://www.youtube.com/watch?v=rTuxUAuJRyY,https://i.ytimg.com/vi/rTuxUAuJRyY/maxresdefault.jpg,Tips Official,"4 Minutes, 59 Seconds",2012-11-12T04:58:46
Adele - Skyfall (Official Lyric Video),https://www.youtube.com/watch?v=DeumyOzKqgI,https://i.ytimg.com/vi/DeumyOzKqgI/maxresdefault.jpg,AdeleVEVO,"4 Minutes, 50 Seconds",2012-10-18T16:04:00
"Akele Hain To Kya Gum Hai -Video Song | Qayamat se Qayamat Tak |Alka Yagnik,Udit Narayan|Aamir,Juhi",https://www.youtube.com/watch?v=As9DnNT3XZA,https://i.ytimg.com/vi/As9DnNT3XZA/maxresdefault.jpg,T-Series Bollywood Classics,"4 Minutes, 40 Seconds",2012-05-26T12:05:59
Kisi Ki Muskurahaton Pe Ho Nisar | Raj Kapoor | Anari | Mukesh | Evergreen Hindi Songs HD,https://www.youtube.com/watch?v=69pPYkGiEAQ,https://i.ytimg.com/vi/69pPYkGiEAQ/maxresdefault.jpg,Shemaroo Filmi Gaane,"4 Minutes, 9 Seconds",2011-12-02T15:47:10
Foster The People - Pumped Up Kicks (VEVO Presents),https://www.youtube.com/watch?v=ls2U_bgH2F8,https://i.ytimg.com/vi/ls2U_bgH2F8/maxresdefault.jpg,fosterthepeopleVEVO,"7 Minutes, 11 Seconds",2011-10-21T07:00:00
Mera Jeevan Kora Kagaz | Kora Kagaz | Hindi Film Song | Kishore Kumar,https://www.youtube.com/watch?v=vmDWt1skq24,https://i.ytimg.com/vi/vmDWt1skq24/maxresdefault.jpg,Saregama Karaoke,"3 Minutes, 36 Seconds",2011-10-12T13:52:41
"""Te Amo"" Dum Maaro Dum (full song) | Bipasha Basu, Rana Dagubati",https://www.youtube.com/watch?v=3N3n23loy24,https://i.ytimg.com/vi/3N3n23loy24/maxresdefault.jpg,T-Series,"2 Minutes, 59 Seconds",2011-09-19T07:58:59
"""Te Amo"" Dum Maaro Dum (full song) | Bipasha Basu, Rana Dagubati",https://www.youtube.com/watch?v=3N3n23loy24,https://i.ytimg.com/vi/3N3n23loy24/maxresdefault.jpg,T-Series,"2 Minutes, 59 Seconds",2011-09-19T07:58:59
Selena Gomez & The Scene - Love You Like A Love Song,https://www.youtube.com/watch?v=EgT_us6AsDg,https://i.ytimg.com/vi/EgT_us6AsDg/maxresdefault.jpg,SelenaGomezVEVO,"3 Minutes, 41 Seconds",2011-06-24T00:30:00
Phir Se Chamke Tim Tim Taare [Full Song] Dashavatar,https://www.youtube.com/watch?v=f1q-fpuDOno,https://i.ytimg.com/vi/f1q-fpuDOno/sddefault.jpg,T-Series,"2 Minutes, 34 Seconds",2011-05-30T06:45:34
Raat Suhaani Mast Chandni [Full Song] Dashavatar,https://www.youtube.com/watch?v=_xj1fZD2r2U,https://i.ytimg.com/vi/_xj1fZD2r2U/sddefault.jpg,T-Series,"3 Minutes, 4 Seconds",2011-05-30T06:45:29
"Full Video: Arziyan | Delhi 6 | Abhishek Bachchan, Sonam Kapoor |A.R. Rahman|Javed Ali, Kailash Kher",https://www.youtube.com/watch?v=JA09HEGTzCU,https://i.ytimg.com/vi/JA09HEGTzCU/maxresdefault.jpg,T-Series,"3 Minutes, 12 Seconds",2011-04-20T12:58:34
Foster The People - Pumped Up Kicks (Official Video),https://www.youtube.com/watch?v=SDTZ7iX4vTQ,https://i.ytimg.com/vi/SDTZ7iX4vTQ/maxresdefault.jpg,fosterthepeopleVEVO,"4 Minutes, 16 Seconds",2011-02-05T05:14:45
Whitney Houston - One Moment In Time (Official HD Video),https://www.youtube.com/watch?v=96aAx0kxVSA,https://i.ytimg.com/vi/96aAx0kxVSA/maxresdefault.jpg,whitneyhoustonVEVO,"5 Minutes, 27 Seconds",2010-09-28T00:26:42
Eminem - Love The Way You Lie ft. Rihanna,https://www.youtube.com/watch?v=uelHwf8o7_U,https://i.ytimg.com/vi/uelHwf8o7_U/maxresdefault.jpg,EminemVEVO,"4 Minutes, 27 Seconds",2010-08-05T19:09:46
RATT - Round And Round (Official Music Video),https://www.youtube.com/watch?v=0u8teXR8VE4,https://i.ytimg.com/vi/0u8teXR8VE4/maxresdefault.jpg,RHINO,"4 Minutes, 26 Seconds",2010-08-04T00:50:55
"Sean Kingston, Justin Bieber - Eenie Meenie (Official Video)",https://www.youtube.com/watch?v=prmmCg5bKxA,https://i.ytimg.com/vi/prmmCg5bKxA/maxresdefault.jpg,seankingstonVEVO,"3 Minutes, 25 Seconds",2010-04-29T06:20:00
"Sean Kingston, Justin Bieber - Eenie Meenie (Official Video)",https://www.youtube.com/watch?v=prmmCg5bKxA,https://i.ytimg.com/vi/prmmCg5bKxA/maxresdefault.jpg,seankingstonVEVO,"3 Minutes, 25 Seconds",2010-04-29T06:20:00
The Lennon Sisters - Tonight You Belong To Me,https://www.youtube.com/watch?v=n8bmXG4MtPI,https://i.ytimg.com/vi/n8bmXG4MtPI/hqdefault.jpg,john1948eighta,"2 Minutes, 13 Seconds",2010-04-01T21:09:32
"Jhula Jhulaye - Video Song | Yeh Hai Meri Kahani | Atif Aslam | Album ""Meri Kahani""",https://www.youtube.com/watch?v=Q-SRyoGMVAE,https://i.ytimg.com/vi/Q-SRyoGMVAE/maxresdefault.jpg,Tips Official,"3 Minutes, 43 Seconds",2010-03-19T05:53:35
a-ha - Take On Me (Official Video) [4K],https://www.youtube.com/watch?v=djV11Xbc914,https://i.ytimg.com/vi/djV11Xbc914/maxresdefault.jpg,a-ha,"4 Minutes, 4 Seconds",2010-01-06T17:58:29
ABBA - Gimme! Gimme! Gimme! (A Man After Midnight),https://www.youtube.com/watch?v=XEjLoHdbVeE,https://i.ytimg.com/vi/XEjLoHdbVeE/maxresdefault.jpg,AbbaVEVO,"3 Minutes, 17 Seconds",2009-12-16T01:49:24
Billy Joel - Piano Man (Official HD Video),https://www.youtube.com/watch?v=gxEPV4kolz0,https://i.ytimg.com/vi/gxEPV4kolz0/maxresdefault.jpg,billyjoelVEVO,"5 Minutes, 42 Seconds",2009-12-09T18:27:20
Billy Joel - Piano Man (Official HD Video),https://www.youtube.com/watch?v=gxEPV4kolz0,https://i.ytimg.com/vi/gxEPV4kolz0/maxresdefault.jpg,billyjoelVEVO,"5 Minutes, 42 Seconds",2009-12-09T18:27:20
Vengaboys - To Brazil!,https://www.youtube.com/watch?v=UQ6LGrr8iEg,https://i.ytimg.com/vi/UQ6LGrr8iEg/maxresdefault.jpg,Vengaboys,"3 Minutes, 20 Seconds",2009-11-13T17:50:04
Wham! - Last Christmas (Official Video),https://www.youtube.com/watch?v=E8gmARGvPlI,https://i.ytimg.com/vi/E8gmARGvPlI/maxresdefault.jpg,WhamVEVO,"4 Minutes, 39 Seconds",2009-10-25T18:58:28
*NSYNC - Bye Bye Bye (Official Video),https://www.youtube.com/watch?v=Eo-KmOd3i7s,https://i.ytimg.com/vi/Eo-KmOd3i7s/maxresdefault.jpg,NSYNCVEVO,"3 Minutes, 59 Seconds",2009-10-25T07:07:28
"Eurythmics, Annie Lennox, Dave Stewart - Sweet Dreams (Are Made Of This) (Official Video)",https://www.youtube.com/watch?v=qeMFqkcPYcg,https://i.ytimg.com/vi/qeMFqkcPYcg/maxresdefault.jpg,EurythmicsVEVO,"3 Minutes, 35 Seconds",2009-10-25T07:00:44
Rick Astley - Never Gonna Give You Up (Official Video) (4K Remaster),https://www.youtube.com/watch?v=dQw4w9WgXcQ,https://i.ytimg.com/vi/dQw4w9WgXcQ/maxresdefault.jpg,Rick Astley,"3 Minutes, 34 Seconds",2009-10-25T06:57:33
Modern Talking - Cheri Cheri Lady (Official Video),https://www.youtube.com/watch?v=eNvUS-6PTbs,https://i.ytimg.com/vi/eNvUS-6PTbs/maxresdefault.jpg,ModernTalkingVEVO,"3 Minutes, 18 Seconds",2009-10-25T06:43:42
Modern Talking - Brother Louie '98 (Official Video - New Version),https://www.youtube.com/watch?v=K5DALXwOe0s,https://i.ytimg.com/vi/K5DALXwOe0s/maxresdefault.jpg,ModernTalkingVEVO,"3 Minutes, 29 Seconds",2009-10-25T06:43:29
Rockwell - Somebody's Watching Me (Official Music Video),https://www.youtube.com/watch?v=7YvAYIJSSZY,https://i.ytimg.com/vi/7YvAYIJSSZY/maxresdefault.jpg,RockwellVEVO,"3 Minutes, 36 Seconds",2009-10-08T06:29:15
